image;title;author;format;duzy_rozmiar;maly_rozmiar;kategoria;cena_duzy;cena_maly;ilosc(quantity)
https://as1.ftcdn.net/jpg/01/30/35/12/500_F_130351203_dE6g2WyYOd3v9rzGeMKiftmOmsh31OJU.jpg;Central Park Bethesda;Rachel Soh;jpeg;6411x4274;1688x1125;Architektura;1120.99;538.99;19
https://as2.ftcdn.net/jpg/03/88/15/93/500_F_388159340_sJrVrCqWA5382psEV6Xzl2m0H4gR453n.jpg;interior architecture;Koen Van Damme\Stocksy;jpeg;4912x7360;1126x1687;Architektura;1120.99;538.99;88
https://as2.ftcdn.net/jpg/03/74/97/13/500_F_374971337_0ahUkaElTh4ktjfD8fksSmeh24ELuL4k.jpg;Aerial Top Down View Of The Lapa Aqueduct Arches And Historical Buildings Surrounded By Tropical Palm Trees In Rio De Janeiro  Brazil;AmazingAerialAgency;jpeg;5464x3640;1689x1125;Architektura;2240.99;1120.99;88
https://as2.ftcdn.net/jpg/02/88/20/27/500_F_288202743_be7kgGimMZQQzMhhDPgxCpwkiWNaowCF.jpg;Shanghai Morning Light;A.J. Schokora\Stocksy;jpeg;5613x3750;1686x1127;Architektura;1120.99;538.99;73
https://as1.ftcdn.net/jpg/01/86/54/34/500_F_186543413_HlXZ15o3SPpVu0LAYaLA1Dhxf7DpmDEt.jpg;Low angle view of elevated road against sky at night;Cavan Images;jpeg;7000x4672;1687x1126;Architektura;1120.99;538.99;23
https://as2.ftcdn.net/jpg/03/51/36/33/500_F_351363342_ufrpkrLW4wsOG0oZpgAvRwIgzz9Y81Lt.jpg;Norwich Cathedral from the cloister  Norwich  Norfolk  East Anglia  England  United Kingdom  Europe;robertharding;jpeg;5477x3651;1688x1125;Architektura;1120.99;538.99;70
https://as2.ftcdn.net/jpg/02/32/56/03/500_F_232560360_JVwxSphEPHA1eyhNi8ZaxPvQhjh4WWvg.jpg;Xylophone Solo;Stocksy;jpeg;3657x3657;1378x1378;Architektura;1120.99;538.99;60
https://as1.ftcdn.net/jpg/02/94/68/32/500_F_294683237_1VTse8dePYnRxp4YOB5lArzFJGObyWQq.jpg;Iconic Californian Mid-Century Modern Architecture;visualspectrum\Stocksy;jpeg;3200x2564;1540x1234;Architektura;1120.99;538.99;69
https://as1.ftcdn.net/jpg/02/72/47/80/500_F_272478013_12MYrcXj6XNqyDz1t4nHzEOmy69V9xM0.jpg;Brutalist tower blocks in west London;kkgas\Stocksy;jpeg;3725x5718;1113x1708;Architektura;1120.99;538.99;55
https://as1.ftcdn.net/jpg/01/95/24/22/500_F_195242263_LnMmAo7mzu8WxSlGm5Q6PyQK7AqTxuU9.jpg;Phanom Rung Historical Park Thailand;Chalit Saphaphak\Stocksy;jpeg;5200x3470;1687x1126;Architektura;1120.99;538.99;9
https://as2.ftcdn.net/jpg/01/83/64/97/500_F_183649742_wT3SHyWm41jbDWptl1MI7FRfVxnyBtdy.jpg;Unfinished building under construction;MITO images;jpeg;5929x3958;1687x1126;Architektura;1120.99;538.99;96
https://as2.ftcdn.net/jpg/01/85/07/91/500_F_185079163_DLX0obcaqOmBZsIJl7jZad4Nou2qwegz.jpg;Night view of city architecture in Losangeles USA;View Stock;jpeg;5616x3744;1688x1125;Architektura;1120.99;538.99;70
https://as1.ftcdn.net/jpg/03/18/16/74/500_F_318167447_vpiP6c1z0LyCseTIMGOkegQGgaaHeJEQ.jpg;Full Frame Shot Of Modern Building;andrea borile\EyeEm;jpeg;3936x2624;1688x1125;Architektura;1120.99;538.99;81
https://as1.ftcdn.net/jpg/02/37/94/78/500_F_237947815_Win3hyHJTVwrB2UPbjC8IyxkXXSJduO0.jpg;Engineering compass  illustration;Science RF;jpeg;6000x4500;1592x1194;Architektura;1120.99;538.99;98
https://as1.ftcdn.net/jpg/01/29/83/16/500_F_129831682_tjkVDmftYl8Q8nC8aT1lnZM2LSIrWDtG.jpg;Sweden  Sodermanland  Hammarby Sjostad  People relaxing in city;FOLIO;jpeg;5700x3802;1688x1126;Architektura;2240.99;1120.99;43
https://as1.ftcdn.net/jpg/02/90/58/56/500_F_290585644_NdfvHdqty44BVP87rNSKEUCDcCdmsoA5.jpg;Gray curtain glass building close-up photography;Kirk Green\Scopio;jpeg;3000x4000;1194x1592;Architektura;1120.99;538.99;32
https://as1.ftcdn.net/jpg/01/95/47/36/500_F_195473620_lOc48D35JwSmhlWbWgJsdOvhv0bMluJM.jpg;ITA\Venice  Santa Maria della Salute;Grand Tour;jpeg;10630x3785;2310x823;Architektura;1120.99;538.99;105
https://as2.ftcdn.net/jpg/03/33/01/03/500_F_333010384_uhvH8ZzLCo0b2jYoHaABPAqnOxR10eTl.jpg;Architects gathered by the computer working on a project;ALTO IMAGES\Stocksy;jpeg;5125x3416;1688x1125;Architektura;1120.99;538.99;31
https://as1.ftcdn.net/jpg/02/26/10/66/500_F_226106666_hCTo2cCQXliAfSccvs7DjapHpvwk25Qa.jpg;Exterior of building lit up;Showtime Networks;jpeg;3840x5760;1125x1688;Architektura;1120.99;538.99;91
https://as1.ftcdn.net/jpg/03/76/78/80/500_F_376788073_W0PBzgy1wIc94iE0xJnYBCAeOZ0PMaoi.jpg;Stone bridge over river in Ireland;Tandem Stock;jpeg;4997x7496;1125x1688;Architektura;1120.99;538.99;100
https://as1.ftcdn.net/jpg/01/47/95/02/500_F_147950210_MEFoUF54CJRiMx3f1nHqU93fj486joaw.jpg;Prague;Ana Santl;jpeg;2788x1859;1688x1126;Architektura;1120.99;538.99;77
https://as1.ftcdn.net/jpg/01/08/92/08/500_F_108920883_jZdyrR7eCySBR7lTZGYOCttgjlLQVLC4.jpg;Facade of office building against clear sky;John\u00e9r;jpeg;4833x7249;1126x1688;Architektura;2240.99;1120.99;12
https://as2.ftcdn.net/jpg/01/77/90/59/500_F_177905986_LqcGoKwaiWFFwWiZdZY8ctXU35XBeZKq.jpg;Details of modern architecture;Marcel\Stocksy;jpeg;3000x3000;1378x1378;Architektura;1120.99;538.99;38
https://as2.ftcdn.net/jpg/03/60/29/67/500_F_360296745_yLE24yMDpARw5gg3eSy0HpkhzsBBtm7i.jpg;Architects discussing architectural model;Hero Images;jpeg;6720x4480;1688x1125;Architektura;1120.99;538.99;26
https://as2.ftcdn.net/jpg/02/94/71/23/500_F_294712324_pBYs9XZCWoFzSkCN9hea0EvVgG0X6wHm.jpg;Fur seal in front of old oil tanks;Cavan Images;jpeg;5760x3840;1688x1125;Architektura;1120.99;538.99;56
https://as2.ftcdn.net/jpg/02/20/36/71/500_F_220367116_QIDmrnWXkuOiEkiCjUWJ1HWTzgHFWFJn.jpg;The wooden St. George's Church  Drohobych  Ukraine;robertharding;jpeg;7360x4912;1687x1126;Architektura;1120.99;538.99;51
https://as1.ftcdn.net/jpg/02/29/96/88/500_F_229968851_bUTWYGtIG8SBwQujgV0crx2smzNoQhrs.jpg;Pink Pastel Building \nPink pastel building with a colorful balconies and pastel sky background.;Stocksy;jpeg;4639x3093;1688x1126;Architektura;1120.99;538.99;36
https://as1.ftcdn.net/jpg/03/85/80/80/500_F_385808056_0JH7jhD7ESkPUWbm8aRMAZMrqCzA0Hjr.jpg;France \u00d4\u00f8\u03a9Provence-Alpes-Cote\u00d4\u00f8\u03a9dAzur  Menton  Motorboats moored in harbor of coastal town in summer;Lisa Bahnm\u221a\u00baller\Westend61;jpeg;9619x3082;2435x780;Architektura;2240.99;1120.99;73
https://as2.ftcdn.net/jpg/03/67/20/33/500_F_367203341_J5oU8hLGBuZVAi3IZp8OR3dgVSr4kVst.jpg;California Sierra Nevada Mountain Forest Floral Overhead Knowling  Still Life with Moss  Branches  Stick  Rocks  Soil  Bark  Leaves Leaf Litter;Matthew Roharik;jpeg;7984x3923;1966x966;Architektura;1120.99;538.99;48
https://as1.ftcdn.net/jpg/03/17/80/10/500_F_317801026_IRDxvF3bRIxUi7jyWkmIKsUtxhqr2dCB.jpg;Low Angle View Of Orange Building Against Clear Blue Sky;indrajeet rajkhowa\EyeEm;jpeg;1640x2048;1640x2048;Architektura;1120.99;538.99;21
https://as1.ftcdn.net/jpg/03/88/15/82/500_F_388158270_dMfdLe4OJKuSe5gXQUOtCfr4XK6FqWSJ.jpg;minimalist architecture;Koen Van Damme\Stocksy;jpeg;4032x6048;1125x1688;Architektura;1120.99;538.99;91
https://as1.ftcdn.net/jpg/01/85/08/02/500_F_185080291_WrjxfY3wKNNSqf1a859htpSrGv8BzsgM.jpg;High angle view of interior of spiral apartment building;View Stock;jpeg;5940x3940;1692x1123;Architektura;1120.99;538.99;41
https://as2.ftcdn.net/jpg/03/51/35/77/500_F_351357719_bKLRUvEp7OwDqbKEC51Nb3MCNWojmn1E.jpg;Germany  Hesse  Frankfurt  Sky over downtown skyscrapers;Westend61;jpeg;6809x5304;1562x1217;Architektura;2240.99;1120.99;98
https://as1.ftcdn.net/jpg/03/66/14/60/500_F_366146075_UwzYR7rTeM3GHNJDSqYRKJNrr4CROLjj.jpg;Portrait of young woman standing on street;Tetra Images;jpeg;5120x3413;1688x1125;Architektura;2240.99;1120.99;83
https://as1.ftcdn.net/jpg/02/96/84/50/500_F_296845013_1FJRVDfqA67hhWOg2SgWTz0OONHbwXBo.jpg;View of modern building;Philip Belov;jpeg;3024x4032;1194x1592;Architektura;1120.99;538.99;68
https://as1.ftcdn.net/jpg/02/93/68/48/500_F_293684850_OfPBlnS9R5G1rDsiu6KUR3XpiinxVczj.jpg;Blue;ViewBug;jpeg;3769x2570;1669x1138;Architektura;1120.99;538.99;97
https://as2.ftcdn.net/jpg/01/95/48/09/500_F_195480970_mcGWSK5TJ9Py9BmE2HqsDXjwhjPBTiy6.jpg;Hungary\Budapest  Fishermen's Bastion;Grand Tour;jpeg;5197x5197;1378x1378;Architektura;1120.99;538.99;32
https://as2.ftcdn.net/jpg/02/90/57/83/500_F_290578318_ijddWoY9zahSti5PmrdJPfP1UnkM3i6b.jpg;Brown house near trees;Nikolas Gogstad\Scopio;jpeg;6601x3787;1820x1044;Architektura;1120.99;538.99;79
https://as1.ftcdn.net/jpg/02/68/02/68/500_F_268026833_xZxBUFldHWSJtsYvMW31QKzUpx5oXebL.jpg;woman holding umbrella standing in center of two high-rise buildings during daytime;Josh Lin\Scopio;jpeg;3881x5671;1140x1666;Architektura;2240.99;1120.99;60
https://as2.ftcdn.net/jpg/02/15/28/89/500_F_215288997_3dmCV33ooKBcxxMbDdTDhuCXfJsqsK2l.jpg;Architecture Pattern Abstract;Eldad Carin Ltd.\Stocksy;jpeg;5545x3716;1684x1128;Architektura;1120.99;538.99;13
https://as2.ftcdn.net/jpg/02/81/51/15/500_F_281511539_ALWnHvLf6DJNQG0bsjoM9sNPBvuNq1jr.jpg;Rear view of man sweeping floor in front of orange building;Mint Images;jpeg;4888x3616;1603x1186;Architektura;1120.99;538.99;7
https://as1.ftcdn.net/jpg/02/37/94/78/500_F_237947817_eRs6or2DAXWmbBYuzUJKWWjjQxjS0AJU.jpg;Architecture  conceptual illustration;Science RF;jpeg;6000x4500;1592x1194;Architektura;1120.99;538.99;48
https://as1.ftcdn.net/jpg/02/93/67/46/500_F_293674627_LtBizSCjwnQ9MTIDI8wYhCDeSbHWSzDe.jpg;Architectural Detail of Building Facade.;Alex Fradkin;jpeg;6550x4912;1592x1194;Architektura;1120.99;538.99;34
https://as1.ftcdn.net/jpg/01/77/00/70/500_F_177007073_tWn17HuRivtDFG8qkb08qH4izHCIxA8g.jpg;Modern business architecture;Jelena Jojic Tomic\Stocksy;jpeg;3501x5251;1126x1688;Architektura;1120.99;538.99;26
https://as1.ftcdn.net/jpg/02/98/35/08/500_F_298350846_eIUCmrfWvRLocwk7GcDlFrtGo9v25iMa.jpg;Building reflection  Buckhead  Atlanta  Georgia;Cavan Images;jpeg;4772x3182;1688x1126;Architektura;1120.99;538.99;2
https://as1.ftcdn.net/jpg/03/82/27/38/500_F_382273809_fZCecrRIQdDbQc2xDFucmoBrRGr18jFe.jpg;Modern bright living room in a design home;Bisual Studio\Stocksy;jpeg;4016x6016;1126x1687;Architektura;1120.99;538.99;64
https://as2.ftcdn.net/jpg/02/32/59/73/500_F_232597306_yHZbbgvWusJ1FmvBRnrIrNfFjBxxx2zm.jpg;Confident man in red against grungy stairs;Stocksy;jpeg;5760x3840;1688x1125;Architektura;1120.99;538.99;75
https://as1.ftcdn.net/jpg/03/73/87/26/500_F_373872641_z8TjnlJETx4pD0o2iCFQmQ2PRwewBNK1.jpg;Luxury hotel and spa experience;Jacob Lund;jpeg;5792x8688;1125x1688;Architektura;1120.99;538.99;25
https://as2.ftcdn.net/jpg/03/91/37/55/500_F_391375517_LnnmqNxv88lZ5Mm10q05jnN2nMJjyvm9.jpg;windows of crowded community;JIACHUAN LIU\Stocksy;jpeg;4266x2666;1744x1090;Architektura;1120.99;538.99;75
https://as1.ftcdn.net/jpg/02/68/22/08/500_F_268220832_XhEuLu5c7ThFhiUYnp4pvoHfRZWcwWPJ.jpg;Exterior of modern building;Photography by Maja Topcagic\Stocksy;jpeg;3531x3531;1378x1378;Architektura;1120.99;538.99;56
https://as1.ftcdn.net/jpg/02/26/10/50/500_F_226105085_apGOsIDXFb2CPw7QHHPOJbPMq8jDfb86.jpg;Historic house;Showtime Networks;jpeg;5544x3840;1656x1147;Architektura;1120.99;538.99;89
https://as1.ftcdn.net/jpg/02/93/51/36/500_F_293513661_QuNkyY02A7z5bmGT31vU27BT4qQ3wTND.jpg;Old french colonial house in Battambang  Cambodia ;Jeff Perigois;jpeg;6016x4016;1687x1126;Architektura;1120.99;538.99;82
https://as2.ftcdn.net/jpg/03/70/86/03/500_F_370860317_KDQK23kXDt4k7i3D3LWvKYPJoBbi4Z6E.jpg;Female friends wearing masks looking at each other while maintaining distance against blue wall in city;Westend61;jpeg;6388x4259;1688x1126;Architektura;2240.99;1120.99;76
https://as1.ftcdn.net/jpg/02/81/09/68/500_F_281096859_gCRO5FkYrdIJWm9FbkcxctzBvui4JESq.jpg;kitchen;KOEN VAN DAMME\Stocksy;jpeg;4912x7360;1126x1687;Architektura;1120.99;538.99;48
https://as2.ftcdn.net/jpg/02/61/09/69/500_F_261096951_r6muGLgh8AVRKc2FmVftrKxBJp2OU6AC.jpg;Village View;Jesse Weinberg\Stocksy;jpeg;4032x3019;1593x1193;Architektura;1120.99;538.99;5
https://as2.ftcdn.net/jpg/02/14/97/59/500_F_214975962_Bq92GYJXmaerr62N5h3yGAMr1mk9ED0F.jpg;Man standing near window at home;Wavebreak Media;jpeg;4912x7360;1126x1687;Architektura;2240.99;1120.99;78
https://as2.ftcdn.net/jpg/01/95/48/07/500_F_195480777_lRpu6P3TLE5FEdLJULMROGzndXOrBT9n.jpg;Hungary\Budapest  Fishermen's Bastion;Grand Tour;jpeg;4961x3307;1688x1125;Architektura;1120.99;538.99;94
https://as2.ftcdn.net/jpg/02/09/15/21/500_F_209152170_voluZHkndECQW3QOAXqF6HlNOG8VG311.jpg;Conceptual geometrical background.;guille Faingold\Stocksy;jpeg;5311x3545;1687x1126;Architektura;1120.99;538.99;64
https://as1.ftcdn.net/jpg/01/98/71/72/500_F_198717218_WoVuCppuU8J05h1O0vwCtygakbiETbbp.jpg;Medieval monastery corridor in Santiago  Spain;StudioWout;jpeg;5792x8688;1125x1688;Architektura;1120.99;538.99;20
https://as2.ftcdn.net/jpg/03/76/76/95/500_F_376769515_ZO6NLn21t6pW5I59NzAlyTG5p8HRoa2E.jpg;Saint Germain lAuxerrois church  Paris  France;Image Source;jpeg;5787x3863;1687x1126;Architektura;2240.99;1120.99;67
https://as1.ftcdn.net/jpg/02/75/32/90/500_F_275329004_15cVyL2DF6aZ6Y6c8RlnCRqTk2gbDOA4.jpg;Atrium in a Mass Transit Station;Mint Images;jpeg;5100x3400;1688x1125;Architektura;1120.99;538.99;9
https://as1.ftcdn.net/jpg/02/15/90/06/500_F_215900649_GLUqVwF4p3HX6KlxoVnULiyNXVoE8ZqF.jpg;Young woman exploring nature by walking on a long bridge in Germany;Jovana Rikalo\Stocksy;jpeg;3840x5760;1125x1688;Architektura;1120.99;538.99;56
https://as1.ftcdn.net/jpg/02/15/86/38/500_F_215863860_TwWTMEX5c8roBeRFESXdx1SANNJNHoHa.jpg;St. Peter's Basilica  St. Peter's Square  Colonnade of Bernini  Vatican City  Rome  Lazio;robertharding;jpeg;11128x3791;2362x805;Architektura;1120.99;538.99;95
https://as2.ftcdn.net/jpg/03/64/55/69/500_F_364556951_C91h9ff4ApyssobPoyIQXn8RzTC01Ch3.jpg;From below of anonymous person jumping or falling down from contemporary high rise concrete building;Jordi Janau\ADDICTIVE STOCK;jpeg;5016x3349;1687x1126;Architektura;1120.99;538.99;84
https://as2.ftcdn.net/jpg/02/23/60/63/500_F_223606304_YQfyOPgDS9EcazJdENlA0PMX9gckAtsY.jpg;Low angle view of windows in building against sky;Cavan Images;jpeg;3000x4109;1178x1613;Architektura;1120.99;538.99;1
https://as2.ftcdn.net/jpg/02/33/00/41/500_F_233004170_PVDgsbnWQUoFSYYjhMcwZ9PGGh7eAQHQ.jpg;Man jumping on pavement of highrise;ADDICTIVE STOCK;jpeg;4092x2723;1690x1124;Architektura;1120.99;538.99;87
https://as1.ftcdn.net/jpg/02/32/59/86/500_F_232598692_JznH9uDXBuIozxkJgu90dU3je2WCcxXm.jpg;Corridor in contemporary house;Stocksy;jpeg;7360x4912;1687x1126;Architektura;1120.99;538.99;61
https://as2.ftcdn.net/jpg/01/69/43/91/500_F_169439152_iVhfeEuw8QtwiqVDl3VLMdWb4alFcCKA.jpg;Amsterdam  the Netherlands  Europe. Traditional old buildings reflected in the canal.;ClickAlps;jpeg;7360x4912;1687x1126;Architektura;1120.99;538.99;76
https://as1.ftcdn.net/jpg/03/85/81/32/500_F_385813268_32iUkNDBwyMv8uBd9MlZRYiRjCt4QvRJ.jpg;Handsome businessman looking away while walking with bag against modern office building at financial district;Vasily Pindyurin\Westend61;jpeg;7952x5304;1688x1126;Architektura;2240.99;1120.99;66
https://as2.ftcdn.net/jpg/03/60/00/73/500_F_360007324_DPoF5DB0u3Ew4iRiIs8bsovTulJa5Mb8.jpg;Architect using a mobile phone;ALTO IMAGES\Stocksy;jpeg;5125x3416;1688x1125;Architektura;1120.99;538.99;15
https://as2.ftcdn.net/jpg/03/48/65/91/500_F_348659146_ZD7eBu66laqeqmQodbswqo747uHwDfOc.jpg;Smiling  confident man on sunny  luxury patio;Paul Bradbury\Caia Image;jpeg;5144x3429;1688x1125;Architektura;2240.99;1120.99;28
https://as2.ftcdn.net/jpg/02/54/51/55/500_F_254515527_OEaNukqWmEWbVVOEpASOR1z6t1yQFqjU.jpg;red and blue window curtain building;Stanislav Kondratiev\Scopio;jpeg;4326x3461;1541x1233;Architektura;2240.99;1120.99;34
https://as1.ftcdn.net/jpg/02/52/10/84/500_F_252108479_K6YDPY71LFknDtM70T8zWC9K2iHTHlrS.jpg;Spain Barcelona  portrait of smiling young sitting woman in the city;Westend61;jpeg;4480x6720;1125x1688;Architektura;2240.99;1120.99;82
https://as2.ftcdn.net/jpg/02/29/29/85/500_F_229298519_lrzVP8qkKHLlGnHTrXmYfQCieWcN4OUf.jpg;Parking Structure;Michael Spear\Stocksy;jpeg;3838x5757;1125x1688;Architektura;1120.99;538.99;61
https://as2.ftcdn.net/jpg/02/15/66/47/500_F_215664719_Cb87DU74FhUmBL7x5vxvFwB6ayNKsyHu.jpg;Desert View Watchtower  South Rim  Grand Canyon National Park  Arizona  USA;Radius Images ;jpeg;6000x4000;1688x1125;Architektura;2240.99;1120.99;29
https://as2.ftcdn.net/jpg/01/94/35/33/500_F_194353330_6O4lyrcuLLjWASrFWKbkyR3RmaVWzlTw.jpg;Morocco  Marrakech-Safi (Marrakesh-Tensift-El Haouz) region  Marrakesh. Terminal building at Marrakesh Menara Airport.;AWL Images;jpeg;3734x5600;1126x1688;Architektura;2240.99;1120.99;95
https://as1.ftcdn.net/jpg/03/29/06/58/500_F_329065865_bzd4LFqsdNNMzEDU5D8X6PtNLmHltSdK.jpg;SIM-511111;Grand Tour;jpeg;12077x3543;2545x747;Architektura;1120.99;538.99;37
https://as1.ftcdn.net/jpg/01/91/24/72/500_F_191247282_ylbR1OxuGx8Y398NMV9PpZU42Jo2BOs0.jpg;Low angle view of illuminated Petronas Towers against sky in city during dusk;Cavan Social;jpeg;5616x3744;1688x1125;Architektura;1120.99;538.99;9
https://as1.ftcdn.net/jpg/02/70/67/62/500_F_270676219_PMU2IvdU09A9CSPhSjnARdaTUoccyqrD.jpg;Architectural abstract design;Vera Lair\Stocksy;jpeg;4000x6000;1125x1688;Architektura;1120.99;538.99;42
https://as1.ftcdn.net/jpg/03/85/81/62/500_F_385816247_tyf0fJYfuikwWaOdjp0RJ4VyP6cH0R6j.jpg;Scenic view of stupas on foggy landscape during sunset;Tandem Stock;jpeg;7253x4840;1687x1126;Architektura;1120.99;538.99;105
https://as2.ftcdn.net/jpg/03/15/21/89/500_F_315218918_YZdzBhU4tAIA5ZS8EKEwOVKZZ0ynrYQG.jpg;Male doctors with clipboard talking in hospital lobby;Agnieszka Olek\Caia Image;jpeg;5120x3414;1688x1126;Architektura;2240.99;1120.99;90
https://as2.ftcdn.net/jpg/02/95/16/25/500_F_295162546_qiADZ9ykG8gulnrvXzL0R3kmSo4dFFkw.jpg;The sitting room;View Stock;jpeg;3891x5616;1147x1656;Architektura;1120.99;538.99;83
https://as2.ftcdn.net/jpg/02/12/04/33/500_F_212043343_Ef9ugumZxiZNWmMO8P9asEUZnKk7s9nx.jpg;Paul-Lobe-Haus  atrium  exterior facade  Government District  Berlin-Mitte  Berlin  Germany  Europe;imageBROKER;jpeg;11069x2596;2846x668;Architektura;1120.99;538.99;56
https://as2.ftcdn.net/jpg/02/08/02/77/500_F_208027795_rQ9h40uAOrKII3DlbjeXxqWuHe2rKXJ2.jpg;Abstract black and white glass building with balconies.;Guille Faingold\Stocksy;jpeg;3900x2600;1688x1125;Architektura;1120.99;538.99;45
https://as1.ftcdn.net/jpg/02/68/22/16/500_F_268221621_KpVPursu27A210EJyfmztl60XmHZFGuP.jpg;Low angle view of The Great Belt Bridge over sea;Cavan Images;jpeg;3904x4480;1287x1477;Architektura;1120.99;538.99;46
