image;title;author;format;duzy_rozmiar;maly_rozmiar;kategoria;cena_duzy;cena_maly;ilosc(quantity)
https://as1.ftcdn.net/jpg/01/44/91/14/500_F_144911401_ZrVgzq4vutOfNgY08yssH3g3KdLK9guZ.jpg;Aerial Photography;Salty Wings;jpeg;3652x2737;1592x1193;Morze;2240.99;1120.99;105
https://as1.ftcdn.net/jpg/02/12/87/48/500_F_212874867_RLEtGRxPcryeVZbleJPBsR2iottPUhLl.jpg;Beautiful ocean surface with rocky shallow;ADDICTIVE STOCK;jpeg;6016x4016;1687x1126;Morze;1120.99;538.99;62
https://as1.ftcdn.net/jpg/03/85/15/98/500_F_385159867_r1gk8tYEZQbsuAXlZPNYdIj4jNff0uZi.jpg;Boardwalk;MEM Studio\Stocksy;jpeg;5246x7865;1126x1688;Morze;1120.99;538.99;39
https://as2.ftcdn.net/jpg/03/60/01/55/500_F_360015540_UKOaV88bJWhxX3KnuGn7EXZpO06aLQhg.jpg;blue channel;Akela - from alp to alp\Stocksy;jpeg;4480x6720;1125x1688;Morze;1120.99;538.99;90
https://as1.ftcdn.net/jpg/02/09/15/92/500_F_209159265_W902jkekCITKzCV3f8gKvStNeBKds59F.jpg;Australian surfers catching waves;clique_photo\Stocksy;jpeg;4000x2250;1838x1034;Morze;1120.99;538.99;56
https://as1.ftcdn.net/jpg/02/37/29/00/500_F_237290079_9aTuDK4efRp4mAYIusgQy68JmCAxNxGN.jpg;Aerial view of a rocky coast;Marco Govel\Stocksy;jpeg;5464x3295;1775x1070;Morze;1120.99;538.99;18
https://as2.ftcdn.net/jpg/03/90/58/57/500_F_390585797_WZIhcmiI7M6F31nM05EIVdrZYso1Uxaq.jpg;seascape with fishermens boat  in asian ocean at sunset with red sun and soft tones;Milou Krietemeijer;jpeg;3872x2592;1685x1128;Morze;1120.99;538.99;16
https://as2.ftcdn.net/jpg/01/98/11/07/500_F_198110769_LC0A9aIm8sxwhcPUYgVfiIpC4k692obD.jpg;View of ocean at Big Sur on the California coastline;Valery Rizzo;jpeg;4912x7360;1126x1687;Morze;2240.99;1120.99;31
https://as2.ftcdn.net/jpg/03/88/89/51/500_F_388895178_UHmvRMIoowT0pN2fYg7md7X9JIhdmpV7.jpg;Landscape with a fishing boat in the ocean at low tide at dawn;Sergey Lukankin\Stocksy;jpeg;5464x3777;1658x1146;Morze;1120.99;538.99;96
https://as2.ftcdn.net/jpg/02/09/25/03/500_F_209250375_QRsZkwU4AYUpU7EcsvsSmkddkpIsuEiB.jpg;Haystack Rock at Cannon Beach in Oregon;Lauren Grabelle;jpeg;4256x2832;1690x1124;Morze;1120.99;538.99;90
https://as2.ftcdn.net/jpg/03/90/21/11/500_F_390211191_ANpPhDKFHsxbjG2fMfReX5MPeUfJPUkQ.jpg;Stunning rocky coastline of the southwest of Western Australia at Wyadup Beach Yallingup;Neal Pritchard\Stocksy;jpeg;5464x3640;1689x1125;Morze;1120.99;538.99;23
https://as1.ftcdn.net/jpg/03/85/81/40/500_F_385814020_luQDKNtRI5zXy22COOlfi0fTtvem2I7e.jpg;Scenic view of mountains in sea against cloudy sky;Tandem Stock;jpeg;8058x2971;2270x837;Morze;1120.99;538.99;41
https://as2.ftcdn.net/jpg/03/85/16/17/500_F_385161764_tuOtyzPwsmYJbei8Suc9DTDd5UPOSIcC.jpg;Beach patterns;Jovo Jovanovic\Stocksy;jpeg;5464x3640;1689x1125;Morze;1120.99;538.99;82
https://as2.ftcdn.net/jpg/03/85/80/33/500_F_385803325_k2GvadwIq7TlCK1SSFxf4GqpZ3IQxDjX.jpg;Mauritius  Black River  Tamarin  Helicopter view of coastal village in summer;Martin Moxter\Westend61;jpeg;10000x3295;2401x791;Morze;2240.99;1120.99;17
https://as1.ftcdn.net/jpg/03/84/85/52/500_F_384855215_0sCsqCZSX4XbBVFgzOeQroNjVoCjiDJY.jpg;Pier;Alari Kivisaar\Stocksy;jpeg;6048x1791;2533x750;Morze;1120.99;538.99;67
https://as2.ftcdn.net/jpg/03/84/85/99/500_F_384859923_oNSJJy65tJKmwcKNH0lXRbEqWlgJMw20.jpg;sunset;Vera Lair\Stocksy;jpeg;5472x3648;1688x1125;Morze;1120.99;538.99;61
https://as2.ftcdn.net/jpg/02/17/30/65/500_F_217306579_xE6vl2YAn9N3vROsHPJkooeYO80oEyU1.jpg;Hiking trail at Na Pali Coast  Kauai  Hawaii  USA;Westend61;jpeg;7500x5635;1590x1195;Morze;2240.99;1120.99;17
https://as1.ftcdn.net/jpg/03/84/86/44/500_F_384864442_Mk1Gn3GVI0UkmF0EkANmYKG12GhRMKTZ.jpg;Sunrise over the ocean;INIGO CIA DA RIVA\Stocksy;jpeg;6500x4338;1687x1126;Morze;1120.99;538.99;10
https://as1.ftcdn.net/jpg/03/90/21/46/500_F_390214610_khUzEvK0eorfrI7ObtK3HMufsFnmMwNw.jpg;Sunset over Squamish and Howe Sound;Christian Tisdale\Stocksy;jpeg;6562x4375;1688x1126;Morze;1120.99;538.99;41
https://as2.ftcdn.net/jpg/03/88/88/73/500_F_388887392_33aPWnwgbSDBM24dErysIScwfodclnNf.jpg;Aerial view of the white sand beach and green hills.;David Sciora\Stocksy;jpeg;3904x2603;1688x1126;Morze;1120.99;538.99;35
https://as2.ftcdn.net/jpg/02/74/30/33/500_F_274303316_C0cfgeecl1nnFHXdeozgw8l899vvBXcE.jpg;Panoramic Sunset at the Cliffs of Moher;Cavan Images;jpeg;14000x3500;2757x689;Morze;1120.99;538.99;90
https://as1.ftcdn.net/jpg/02/37/30/10/500_F_237301011_XDA7wV3GuPYozFcyKdUea8IECLpJWJCu.jpg;Beautiful woman having a bath during a sunset in a tropical deserted island;Oscar Parasiego\Stocksy;jpeg;3604x5406;1125x1688;Morze;1120.99;538.99;76
https://as2.ftcdn.net/jpg/03/85/16/59/500_F_385165955_QrLSelXZz0E2qM0Dk27UEJ6howRE57nM.jpg;Aerial vie of sea cliffs;MEM Studio\Stocksy;jpeg;4838x3627;1592x1193;Morze;1120.99;538.99;97
https://as1.ftcdn.net/jpg/03/60/01/44/500_F_360014423_9QgnFyWupNa0cipONiMNzKVkyV2FVt4U.jpg;desert in the ocean;Akela - from alp to alp\Stocksy;jpeg;6203x3980;1721x1104;Morze;1120.99;538.99;3
https://as2.ftcdn.net/jpg/03/88/88/37/500_F_388883776_jpOFapiGodFlcyCFPrlIHYa82RwpFyfo.jpg;Rainbow mountains on pink beach;Hayden Williams\Stocksy;jpeg;6000x4500;1592x1194;Morze;1120.99;538.99;56
https://as2.ftcdn.net/jpg/02/37/27/43/500_F_237274337_r7QHizeYrW59rcMCzmESmAH4l8yJCctt.jpg;Aerial view of a rocky cliffs;Marco Govel\Stocksy;jpeg;5464x3640;1689x1125;Morze;1120.99;538.99;43
https://as2.ftcdn.net/jpg/02/33/23/07/500_F_233230746_l54mCpO2nLukr6Rl2nQwE20BnYRBnUJO.jpg;Drone over Bali;Stocksy;jpeg;3877x2181;1838x1034;Morze;1120.99;538.99;25
https://as1.ftcdn.net/jpg/02/38/59/94/500_F_238599428_iRaY6NwNOFakKMOfmpFj0kCxgjIl7usg.jpg;Entrance to Drygalski Fjord;Clemens Vanderwerf;jpeg;6720x4480;1688x1125;Morze;1120.99;538.99;49
https://as2.ftcdn.net/jpg/03/88/89/35/500_F_388893530_4qH9n4Ajys2hWZrgETBqH8fSHua9gQNb.jpg;Landscape with a fishing boat in the ocean at low tide at dawn;Sergey Lukankin\Stocksy;jpeg;5510x3673;1688x1125;Morze;1120.99;538.99;97
https://as1.ftcdn.net/jpg/03/91/36/74/500_F_391367419_IUyfusuG1p2qRObF1jQHMoXaxkicFfaO.jpg;Panorama. Frozen ships in the middle of an icy river;Yakov Knyazev\Stocksy;jpeg;11654x4848;2137x889;Morze;1120.99;538.99;99
https://as1.ftcdn.net/jpg/03/90/21/14/500_F_390211444_vDRyEaAHdjpYeQiZZo6CFZuUS9WCBx0w.jpg;Stunning rocky coastline of the southwest of Western Australia at Wyadup Beach Yallingup;Neal Pritchard\Stocksy;jpeg;5464x3640;1689x1125;Morze;1120.99;538.99;46
https://as2.ftcdn.net/jpg/03/85/81/63/500_F_385816329_isXf1l1Q6FeT8EMO1cntLRWgMOZNJg9s.jpg;Scenic view of rainbow and sea;Tandem Stock;jpeg;4439x2942;1693x1122;Morze;1120.99;538.99;64
https://as1.ftcdn.net/jpg/02/38/94/98/500_F_238949813_SAlJD8Di5S8Mll9i3AgHgX4oKnAYuWID.jpg;Coastline;Peter;jpeg;5100x3394;1690x1124;Morze;1120.99;538.99;70
https://as2.ftcdn.net/jpg/03/88/14/53/500_F_388145333_AuCTDirav6scZHPNbkhGGxHNfhEobSFc.jpg;Mauritius  Helicopter panorama of Indian Ocean and Le Morne Brabant peninsula in summer;Martin Moxter\Westend61;jpeg;10000x4013;2176x873;Morze;2240.99;1120.99;76
https://as2.ftcdn.net/jpg/03/88/89/69/500_F_388896925_bc7RRVhQOlvXAO67QDd6HIdlDR6Kj1AB.jpg;Sun setting into the sea;Tim Booth Photography\Stocksy;jpeg;5604x3736;1688x1125;Morze;1120.99;538.99;43
https://as1.ftcdn.net/jpg/02/05/34/42/500_F_205344273_epyiD93vMNxmgppLQBz2YeV7dLgbEi2j.jpg;Croatia\Dalmatia  Korcula;Grand Tour;jpeg;7677x3193;2137x889;Morze;1120.99;538.99;10
https://as2.ftcdn.net/jpg/02/13/93/83/500_F_213938343_K4de5Y42P07GSq5YVBdFo5uFNCyAmj8x.jpg;Norway  Lofoten  Hamnoy  Waterfront village;Westend61;jpeg;5760x3840;1688x1125;Morze;2240.99;1120.99;6
https://as2.ftcdn.net/jpg/03/84/86/43/500_F_384864306_GIZ3UP4ZTV9vJp4fhZzqvOetD9rTY5ue.jpg;Rock formation at twilight in at the beach;INIGO CIA DA RIVA\Stocksy;content_type_id;6950x4638;1687x1126;Morze;1120.99;538.99;6
https://as2.ftcdn.net/jpg/02/16/80/23/500_F_216802393_EHHoxESjErHRG0Wrcgp4FoE4g7CjyjL2.jpg;Sunset at Cliffs of Moher  County Clare  Munster province  Republic of Ireland  Europe.;ClickAlps;jpeg;10000x5000;1949x975;Morze;1120.99;538.99;104
https://as1.ftcdn.net/jpg/02/72/48/58/500_F_272485803_LZbGcYQExRH6ebkuThPB2fITxCaTxKt8.jpg;Breaking waves;Jonatan Hedberg\Stocksy;jpeg;3900x2923;1592x1193;Morze;1120.99;538.99;71
https://as1.ftcdn.net/jpg/03/88/89/26/500_F_388892644_pjBE2pnh4Lz5eivwF6i47NHhXV0RBKQq.jpg;Surfers;Nick Jaffe\Stocksy;jpeg;3992x2992;1592x1193;Morze;1120.99;538.99;80
https://as2.ftcdn.net/jpg/03/37/07/83/500_F_337078316_Yu8fGs26S4nRJ9nZH4ErB4QAD7WtDkyc.jpg;Aerial view of ocean and cliff in Taiwan;MaaHoo Studio\Stocksy;jpeg;5464x3640;1689x1125;Morze;1120.99;538.99;83
https://as1.ftcdn.net/jpg/03/85/16/56/500_F_385165625_W22a5zrFHYKuBEInKDk3ttbi3ESG0GNN.jpg;Aerial vie of sea cliffs;MEM Studio\Stocksy;jpeg;4838x3627;1592x1193;Morze;1120.99;538.99;98
https://as1.ftcdn.net/jpg/03/36/24/34/500_F_336243463_n5Zl5MpNjXECfvEYI1rKayq2Ez04XcuA.jpg;Aerial view of tourist place of Zaostog in Dalmatia  Croatia.;AmazingAerialAgency;jpeg;5341x3000;1839x1033;Morze;2240.99;1120.99;15
https://as1.ftcdn.net/jpg/03/85/80/84/500_F_385808493_NYMZwQqfAauBUGbQuDrNGbTLQIpPZWUn.jpg;Kongsfjord at sunrise  Finnmark  Norway;Lorenzo Mattei\Westend61;jpeg;9000x3736;2139x888;Morze;2240.99;1120.99;102
https://as1.ftcdn.net/jpg/01/37/98/40/500_F_137984062_FonllS4eJqCT4Z7RovEQZc99d6XuxHp2.jpg;Ecume;Antonin;jpeg;4928x3264;1694x1122;Morze;1120.99;538.99;90
https://as2.ftcdn.net/jpg/02/08/91/15/500_F_208911589_jRcppaYMzMzp5hA3kSCYCPxVZdj2r8VQ.jpg;Aerial View of ocean and beach coastline  Western Australia  Australia;RooM The Agency;jpeg;6720x4480;1688x1125;Morze;1120.99;538.99;35
https://as1.ftcdn.net/jpg/01/95/23/78/500_F_195237846_4rvpgGPfyP4qVyNtlf2L15eechXaFvI9.jpg;Rocks and lagoon in ocean;Dreamwood - Michael &amp; Lucy\Stocksy;jpeg;3907x2928;1592x1193;Morze;1120.99;538.99;101
https://as1.ftcdn.net/jpg/03/88/89/20/500_F_388892029_0oAa5OaxNOUikhtrPSeEbrdIppbFsy7i.jpg;Rocks in the ocean against the dawn sky;Sergey Lukankin\Stocksy;jpeg;6587x3851;1803x1054;Morze;1120.99;538.99;87
https://as2.ftcdn.net/jpg/03/59/99/95/500_F_359999501_g6bYsLOtf6hZYMcNoIQ9WuYtKJPbqD2N.jpg;Sunset landscape at the beach;Kathryn Jewkes\Austockphoto;jpeg;5616x3744;1688x1125;Morze;1120.99;538.99;23
https://as2.ftcdn.net/jpg/03/90/21/09/500_F_390210962_UvfNdPYd0jpOQtDlwWF9DnqZiSbSDoiY.jpg;Stunning rocky coastline of the southwest of Western Australia at Wyadup Beach Yallingup;Neal Pritchard\Stocksy;jpeg;5464x3640;1689x1125;Morze;1120.99;538.99;10
https://as2.ftcdn.net/jpg/03/85/81/57/500_F_385815729_ZBLQQkylci3gH9bouKj3Dj6osNNLrTqG.jpg;View of Lofoten Islands during sunrise;Tandem Stock;jpeg;5846x3130;1884x1009;Morze;1120.99;538.99;11
https://as1.ftcdn.net/jpg/02/37/32/00/500_F_237320033_7urVUDyc1sFTpXMi7ZWTCx0pvuy0hUqf.jpg;Aerial view of a rocky coast;Marco Govel\Stocksy;jpeg;3640x5464;1125x1689;Morze;1120.99;538.99;58
https://as2.ftcdn.net/jpg/03/85/80/33/500_F_385803361_5ZcyPmaKg8eYGYNxchqHfJ7iRKXW3L5z.jpg;Mauritius  Black River  Flic-en-Flac  Helicopter panorama of coastal village in summer;Martin Moxter\Westend61;jpeg;10000x2854;2580x736;Morze;2240.99;1120.99;30
https://as1.ftcdn.net/jpg/03/74/99/66/500_F_374996646_k5I1UYZwvzQCslam2a46WQLl1mpW5WBg.jpg;Lighthouse at Neist Point;Akela - from alp to alp\Stocksy;jpeg;4708x3166;1681x1130;Morze;1120.99;538.99;47
https://as2.ftcdn.net/jpg/02/04/06/03/500_F_204060365_x2ON2t9N1yz1TdMNW9SBeBkyEvsXyCVm.jpg;Brazil\Rio de Janeiro;Grand Tour;jpeg;10244x3543;2344x811;Morze;1120.99;538.99;53
https://as2.ftcdn.net/jpg/03/10/76/31/500_F_310763125_yPRCWdzZPs2btaLRs6O089rGeGNWxWGm.jpg;View of vast ocean and sky at dusk;Rialto Images\Stocksy;jpeg;7476x5777;1568x1212;Morze;1120.99;538.99;31
https://as2.ftcdn.net/jpg/03/84/85/79/500_F_384857954_LyewSjb7l9HDYY7EiL48gzVtZCuoX9ai.jpg;Blue sea waving on sandy beach;INIGO CIA DA RIVA\Stocksy;jpeg;7513x5011;1688x1126;Morze;1120.99;538.99;47
https://as1.ftcdn.net/jpg/01/94/51/72/500_F_194517249_S4m5ivpS8oLyC5IPwOWovPcMHArSb5bt.jpg;Landscape of Chapmans peak and the ocean in Cape Town  South Africa;Micky Wiswedel\Stocksy;jpeg;7925x5286;1688x1126;Morze;1120.99;538.99;39
https://as2.ftcdn.net/jpg/03/91/37/23/500_F_391372310_XRZok2w3mpPhL7aRqCrzv6lsPKNJayIy.jpg;Beautiful cliff and a river in spring;Yakov Knyazev\Stocksy;jpeg;3992x2242;1839x1033;Morze;1120.99;538.99;98
https://as2.ftcdn.net/jpg/02/72/51/69/500_F_272516964_6NZ8zsqUnqC5Ec0miDTo1NzJHbjppUEl.jpg;Aerial view of beach;dom stuart\Stocksy;jpeg;2621x3497;1193x1592;Morze;1120.99;538.99;23
https://as2.ftcdn.net/jpg/03/90/21/87/500_F_390218768_vuUXjt5JhBoGKgrFjy8LsC03ljHqH223.jpg;Vieste  Italy;Addie Mannan Photography\Stocksy;jpeg;4122x2748;1688x1125;Morze;1120.99;538.99;69
https://as2.ftcdn.net/jpg/03/85/16/35/500_F_385163510_Q77wtlAeGqVsXFMAydX2Hu5EonBGYV6p.jpg;Minimalistic snow landscape;MEM Studio\Stocksy;jpeg;7924x5285;1688x1126;Morze;1120.99;538.99;16
https://as1.ftcdn.net/jpg/02/56/02/56/500_F_256025641_uQDpHWTYqB2r3z8WcEUfYaOvBUHnXTiI.jpg;sea waves under orange and blue skies;Nick Rizzo\Scopio;jpeg;3631x4538;1233x1541;Morze;2240.99;1120.99;61
https://as1.ftcdn.net/jpg/03/85/16/14/500_F_385161405_IsXkVU3ONDGyHEOyJBVhiG14GeSYdFAl.jpg;Beach patterns;Jovo Jovanovic\Stocksy;jpeg;5464x3640;1689x1125;Morze;1120.99;538.99;84
https://as1.ftcdn.net/jpg/03/37/07/84/500_F_337078450_rYYDQw3J2jlMwrZnrNWMK9bc27SngIMO.jpg;Aerial view of ocean and beach in Taiwan;MaaHoo Studio\Stocksy;jpeg;5464x3640;1689x1125;Morze;1120.99;538.99;74
https://as1.ftcdn.net/jpg/02/68/18/92/500_F_268189248_W2rCdNuVDsb80KBvbkHi7F9SDxgSHfze.jpg;Surfers in the ocean;Ali Harper Photography\Stocksy;jpeg;4336x3252;1592x1194;Morze;1120.99;538.99;28
https://as1.ftcdn.net/jpg/02/63/06/82/500_F_263068211_JTfBrN3RbtESOrcU1gaUZkyXkwAq26wB.jpg;Heavy wave breaking in ocean;Cavan + Adobe;jpeg;6533x4355;1688x1125;Morze;1120.99;538.99;15
https://as2.ftcdn.net/jpg/03/88/88/63/500_F_388886321_rQRCIJe3E3j6UGoB5IMb71fIw3YLQOg8.jpg;landscape photographer  looked on Trolls fingers in Atlantic Ocean during sunrise.;Sergey Lukankin\Stocksy;jpeg;4300x2669;1750x1086;Morze;1120.99;538.99;23
https://as2.ftcdn.net/jpg/02/59/25/49/500_F_259254923_tM3AMM3k8lJwfYZytPMPeJDd1e3lXIXH.jpg;Cute little house on the rocks  beautiful cliffs seaside scene. shot by 120 films;ChaoShu Li\Stocksy;jpeg;4381x3495;1543x1231;Morze;1120.99;538.99;71
https://as1.ftcdn.net/jpg/03/90/21/56/500_F_390215697_gKcXg5ao31FqAkOFk0RwaQxdZF0Sg3HD.jpg;Aerial top down view of sandy white beach in summer;Neal Pritchard\Stocksy;jpeg;5464x3640;1689x1125;Morze;1120.99;538.99;50
https://as1.ftcdn.net/jpg/03/85/80/70/500_F_385807061_ni366l9CUmoJ2wQsG1PVetVzy4m9Bxnp.jpg;Scenic view of mountains during sunrise;Tandem Stock;jpeg;7180x3095;2099x905;Morze;1120.99;538.99;95
https://as1.ftcdn.net/jpg/02/37/31/82/500_F_237318224_1QIHwC577fBvg2IQ7WdbiGC4ZsaGEQT6.jpg;Aerial view of a rocky wild beach;Marco Govel\Stocksy;jpeg;5464x3640;1689x1125;Morze;1120.99;538.99;77
https://as1.ftcdn.net/jpg/03/85/80/34/500_F_385803437_2GuCLUC8O6xKXC1YRitVZbJkV3SJ1Xwu.jpg;Mauritius  Black River  Flic-en-Flac  Helicopter panorama of palm trees stretching along coastal beach;Martin Moxter\Westend61;jpeg;9288x2934;2452x775;Morze;2240.99;1120.99;72
https://as1.ftcdn.net/jpg/02/98/10/46/500_F_298104686_91uwvpioMDcQtKL93MCIV6DhY5Lug6Uf.jpg;The path;Stas Stankovskiy\Stocksy;jpeg;6144x4096;1688x1125;Morze;1120.99;538.99;63
https://as1.ftcdn.net/jpg/01/95/53/62/500_F_195536249_iCSoJEEd9mVNCli2vtGSUJ0DIzdQJALs.jpg;FRA\Brittany;Grand Tour;jpeg;7678x3071;2180x872;Morze;1120.99;538.99;15
https://as1.ftcdn.net/jpg/03/56/51/86/500_F_356518683_xakTe81AljEKIpGghTUTpp6iJvnalnsY.jpg;Amazing view of rocky coast with cliffs and cloudy sky during sundown in Cantabria;Francisco Carrodeguas\ADDICTIVE STOCK;jpeg;5584x3728;1687x1126;Morze;1120.99;538.99;48
https://as2.ftcdn.net/jpg/02/31/62/17/500_F_231621706_RrziqLzUdsEBTmuLSvpsFyM9CkydxAGF.jpg;Hiker on top of hill overlooking fjord;Phil Nguyen;jpeg;4775x3183;1688x1125;Morze;1120.99;538.99;7
https://as1.ftcdn.net/jpg/01/87/55/46/500_F_187554621_r4OeYyGdtVP81M3yAb9yKBKPOPgPUSmB.jpg;Icebergs and ocean. Peculiar landscape of the Antarctica;unite images\Stocksy;jpeg;5751x3837;1688x1126;Morze;1120.99;538.99;62
https://as2.ftcdn.net/jpg/03/91/37/37/500_F_391373794_28e3Bp9fOmgdxYdX8lJYhzvJLa6JPJMI.jpg;Young woman dancing on the lonely shore - cold sea landscape;Yakov Knyazev\Stocksy;jpeg;4928x3280;1690x1125;Morze;1120.99;538.99;54
https://as2.ftcdn.net/jpg/03/72/35/37/500_F_372353757_mHVYYH38OVLXC1ODlC0YPu3t3KZfcq2F.jpg;Kiama Panorama;dom stuart\Stocksy;jpeg;10837x3275;2507x758;Morze;1120.99;538.99;14
https://as1.ftcdn.net/jpg/03/90/21/86/500_F_390218614_NKIqLMKcdKQkIxfngYX5GHvO3ToO1AxF.jpg;Positano lit up;Addie Mannan Photography\Stocksy;jpeg;4200x2800;1688x1125;Morze;1120.99;538.99;28
https://as2.ftcdn.net/jpg/03/85/16/05/500_F_385160523_kETyTDeAgS0Mq6yuatK30n8TgOIBK87v.jpg;Swedish seaside house;MEM Studio\Stocksy;jpeg;5472x3078;1838x1034;Morze;1120.99;538.99;68
https://as1.ftcdn.net/jpg/01/62/84/58/500_F_162845804_pWsqpHebisNFN0Xs8Dk2cmP0j0w4XvkD.jpg;Albany - Western Australia - SWD0043;Salty Wings;jpeg;6326x4741;1592x1193;Morze;2240.99;1120.99;26
https://as1.ftcdn.net/jpg/03/88/15/48/500_F_388154869_aswnxg1DWIpaGXlDEJKZJQT2AoPp3Z2T.jpg;Aerial of rocky seashore;Helene Cyr Photography\Stocksy;jpeg;4500x3003;1687x1126;Morze;1120.99;538.99;56
https://as2.ftcdn.net/jpg/03/84/86/15/500_F_384861511_pU0QGo0qQNC6WvX4Ay6NnVokv4gYRtW7.jpg;sunset;Vera Lair\Stocksy;jpeg;5141x3427;1688x1125;Morze;1120.99;538.99;10
https://as1.ftcdn.net/jpg/03/84/85/76/500_F_384857681_mTAznfz1gWMo55BsyYj9cdLPEpy0KOIw.jpg;Blue sea waving on sandy beach;INIGO CIA DA RIVA\Stocksy;jpeg;6000x4002;1688x1126;Morze;1120.99;538.99;33
https://as2.ftcdn.net/jpg/03/84/85/85/500_F_384858516_5GmtbP6iGjyiLZ5n5MgFICNPOp75xeat.jpg;glacier lake;Alari Kivisaar\Stocksy;jpeg;5694x3561;1743x1090;Morze;1120.99;538.99;40
https://as1.ftcdn.net/jpg/03/88/89/62/500_F_388896252_FsCraoc3nITkCeE5wXd1fU230SqZB7GG.jpg;Man standing on the top of rock and looking at the seashore and mountains at colorful sunset in summer;Sergey Lukankin\Stocksy;jpeg;2861x3481;1250x1520;Morze;1120.99;538.99;42
https://as1.ftcdn.net/jpg/03/69/13/28/500_F_369132846_XP25YCHd4TjqZRCnhSCh7gl06OuJntCA.jpg;Panoramic view of Shenzhen Bay;Jim Xiang\Stocksy;jpeg;9516x5702;1781x1067;Morze;1120.99;538.99;73
